ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen
-336342492,surahman31,RT @TrioMacan2000: Sdh dibahas dulu. Agar HT serius ..ga main2 @yugopriono: Can mau tanya sebab capres wiranto pasangan ma HT @TrioMacan200 ,8/6/2013 11:40,Wiranto,web,"cengkareng,jakarta Indonesia",1
1649709013,TrioMacan2000,"Sdh dibahas dulu. Agar HT serius ..ga main2 @yugopriono: Can mau tanya sebab capres wiranto pasangan ma HT @TrioMacan2000 ??""",8/6/2013 11:40,Wiranto,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",Nowhere but everywhere,1
1015671682,arsyadarmawan,capres prabowo bagus kayanya,8/6/2013 13:26,Prabowo,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Serang,1
-1499596423,Stnilam,ciee yg udh bisa ikut pemilu RT @arsyadarmawan: capres prabowo bagus kayanya,8/6/2013 13:28,Prabowo,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",Banten-Indonesia,0
1298575462,abangdigo,"Cucu sby said : ""kakek ku presiden (sby), kakek calon presiden (hatta), ayahku nanti juga calon presiden (ibas)""",8/6/2013 16:05,Hatta,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","?: -6.587318,106.773243",0
911390686,Ririanzy,Kalau muhammadiyah memang tidak berpolitik kenapa ketumnya mau bertemu ARB utk membicarakan soal pencalonan presiden ARB *simpulkan sendiri*,8/6/2013 20:19,Aburizal,web,"Kampoeng 9, Mamuju",0
2008910028,TukimanChu,"Capres ARB banyak beriklan mengeluarkan kata2 yg membuai rakyat, & kemudian membuat statement elektabilitasnya naik. Jgn hnya segitunya Bung",8/7/2013 0:41,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jbi| Indonesia,-1
-277295061,BrainPolitik,"RT @TukimanChu: Capres ARB banyak beriklan mengeluarkan kata2 yg membuai rakyat, & kemudian membuat statement elektabilitasnya naik. Jgn hn ",8/7/2013 0:53,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","World  of Peace, NY",-1
712067101,hendriwidjaya,"Posisi ideal untuk indonesia lebih baik : presiden @Prabowo08, wakil presiden @jokowi_do2, gubernur DKI @basuki_btp, ketua KPK @samadabraham",8/7/2013 1:25,Jokowi,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,1
163274394,Ridho_afana,"Haha gk ada gambar presiden, jokowi aja mau""@ayyakk: Uda siapkan bagikan THR? Aku uang gambar presiden ya? RT @Ridho_afana: Siap !!!""",8/7/2013 3:50,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","medan , sumatra utara",1
1130931790,emiradammm,"@MomeyMyra Boleee laaa join Group ""Rumahku diKampungku"" Presiden Hatta , I manager , ahli baru 2 org :) Hahahaha",8/7/2013 4:47,Hatta,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","42100 , Klang",0
1774884733,leo_siag,"@erdysaparudi eyaaa,coy jokowi ada dihati rakyat coy,pilpres rakyat mau jokowi jadi presiden!!,jokowi fenomenal coy !!!",8/7/2013 4:50,Jokowi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1
1216047841,PorxPatub,"Lebaran sik pakdhe kampanye mulu""@tribunnews: Tribun Jakarta Ical Usung Program Soeharto Jika Terpilih Jadi Presiden: Aburizal Bakrie...",8/7/2013 11:55,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",indonesia,-1
1877642134,ErikRaihan,"Jusuf Kalla Mudik ke Makassar Pakai Pesawat Komersial: Sejak tak lagi menjadi Wakil Presiden, Jusuf Kalla ternyata membiasakan diri u...",8/7/2013 12:27,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Makassar, Indonesia",0
-1949013371,renorayz,@Prabowo08 mohon maaf lahir batin ya pak capres Prabowo yang terhormat..,8/7/2013 14:53,Prabowo,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Saiyan's World,1
1491274112,lalu_saeful,@TrioMacan2000 nanti konvoi pendukung capres jokowi pada pilpres nanti dilarang ga ya?,8/7/2013 15:47,Jokowi,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Bogor Jawa Barat,1
-986267962,abdullah_amas,Capres Dahlan iskan mana bener ucapan med ied nya pak hehe,8/8/2013 8:05,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
-132228606,BrainPolitik,RT @abdullah_amas: Capres Dahlan iskan mana bener ucapan med ied nya pak hehe,8/8/2013 8:20,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","World  of Peace, NY",-1
-1659120615,GomblohAttack,@alfiLG @aburizalbakrie saya selaku pendukung abadi paman ARB turut berdukung cita dalam pemilihan presiden ARB for better future,8/8/2013 11:30,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","?: -7.563815,110.766574",1
-211259429,pungkiMaulita8_,aku seharian sama calon presiden. aburizal bakrieRT @aciemaniez_dewe: Seharian sama calon suami...:p,8/8/2013 12:38,Aburizal,"<a href=""http://twittanic.com"" rel=""nofollow"">Twittani</a>",Sidoarjo,0
841914638,Rasyidi_tob,"@Suara_Demokrasi alhamduilah, lebaran tahun depan dgn Presiden Jokowi, amien.",8/8/2013 13:17,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
887586429,inyongmanise,"RT @Rasyidi_tob: @Suara_Demokrasi alhamduilah, lebaran tahun depan dgn Presiden Jokowi, amien.",8/8/2013 13:23,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Poor Rich-country,1
-692722571,TikaTaffy,"Yaraabb kya presiden jk dh :/RT""@Zulkarnadii: @TikaTaffy payungkanlah,hujan ni""",8/8/2013 13:39,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
783113246,sarahafrida,Sebel liat Capres Aburizal Bakrie gtau knapa. Dia ya nyalon atas dsar apa jg g ngrti. Mau ngurusin Indonesia? Ngurusin lapindo aja ga kelar2,8/8/2013 15:05,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",SMA N 1 KEBUMEN,-1
1508379348,BrainPolitik,RT @sarahafrida: Sebel liat Capres Aburizal Bakrie gtau knapa. Dia ya nyalon atas dsar apa jg g ngrti. Mau ngurusin Indonesia? Ngurusin lap ,8/8/2013 15:19,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","World  of Peace, NY",-1
258894753,Nyomanwidi55,"@BayuSyecherKlaX Kalau blh komentar peluang Golkar dlm Capres, ARB jangan ngotot maju, hrs kader yg lain selain ARB. Klo itu dilakukan aman.",8/8/2013 18:42,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta Barat,-1
-216779031,BayuSyecherKlaX,"RT @Nyomanwidi55: @BayuSyecherKlaX Kalau blh komentar peluang Golkar dlm Capres, ARB jangan ngotot maju, hrs kader yg lain selain ARB. Klo  ",8/8/2013 18:48,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Klaten,-1
-1480022221,Wennywinston,"Makasar-Sulsel. Puluhan orang terjepit dan terinjak, demi 50.000 dari mantan wakil presiden, Jusuf Kalla #dukalebaran",8/8/2013 23:00,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
53569627,FajarUpdate,"RT @Wennywinston: Makasar-Sulsel. Puluhan orang terjepit dan terinjak, demi 50.000 dari mantan wakil presiden, Jusuf Kalla #dukalebaran",8/8/2013 23:08,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Makassar,0
-1353704415,redaksipagi7,"Sejumlah HL @redaksipagi7 : Pembagian Zakat di Rumah Mantan Wakil Presiden Jusuf Kalla Ricuh""",8/8/2013 23:19,JK,web,Indonesia,0
-35290723,JokowiPres,"RT @edymasran: @AkhmadRF HT presiden lbh baik drpd Mega apalagi Ical. Pro ekonomi rakyat, Capres: Jokowi & DI. Cawapres: HT & Mahfud.",8/9/2013 3:03,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1
979983189,dWikanto,"Wkwkwkwk, ternyata ndak siyap menerima perbedaan ide. Lha wong aku usul Ahok aja yg jadi Presiden, Jokowi wakilnya. #eh disengiti wkwkwkwk..",8/9/2013 3:42,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jogjakarta,-1
-1360460658,SurabayaNih,2013Mantan Wakil Presiden Jusuf Kalla (JK) hari mengadakan open house di kediamannya.,8/9/2013 4:30,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
1736173248,sean___s,Ponakannya capres wiranto nyariin gw ... Anjrot harus bener nih,8/9/2013 4:38,Wiranto,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rumah,0
90300412,lampung8,2013Mantan Wakil Presiden Jusuf Kalla (JK) hari mengadakan open house di kediamannya.: Mantan Wakil Preside...,8/9/2013 4:51,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
484369493,S00L000,2013Mantan Wakil Presiden Jusuf Kalla (JK) hari mengadakan open house di kediamannya.: Mantan Wakil Presiden Jusuf Kalla (JK) har...,8/9/2013 5:01,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-1021788859,SKHTeenlicious,"#TeamFollowBack \""Open House\"", JK Berdiri di Teras Rumahnya: Mantan Wakil Presiden Jusuf Kalla atau akrab disapa JK berd...  #TFBJP #TFB",8/9/2013 6:09,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Sukoharjo  Indonesia,0
1427834296,ullzzang1,"Ketika JK, Ical, dan Paloh Tertawa Bersama...: ""Ini teman sejati kita,"" kata mantan Wakil Presiden Jusuf Kalla alias JK ketika meneri...",8/9/2013 6:12,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
671760608,sukaeRTe,"\""Open House\"", JK Berdiri di Teras Rumahnya - Mantan Wakil Presiden Jusuf Kalla atau akrab disapa JK berdiri di ...",8/9/2013 6:32,JK,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",timelines,0
478985921,akmaller,"\""Open House\"", JK Berdiri di Teras Rumahnya: Mantan Wakil Presiden Jusuf Kalla atau akrab disapa JK berdiri di teras rumahnya di Jalan ",8/9/2013 7:15,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Watan Soppeng,0
-1872491132,Politikhangat,JK tak menampik didekati para pimpinan parpol: Nama mantan Wakil Presiden Jusuf Kalla (JK) masih menjadi calon ,8/9/2013 7:48,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,1
-1205946597,Muhammad_Weshfi,JK: Pantas Tidaknya Jokowi Jadi Capres Tergantung Kinerja di Jakarta: Mantan Wakil Presiden Jusuf Kalla menyebut layak tidaknya...  Wifi,8/9/2013 8:05,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Bekasi,0
-402289644,lampung8,2013Mantan Wakil Presiden Jusuf Kalla menyebut layak tidaknya Joko Widodo menjadi calon presiden tergantung kin...,8/9/2013 8:17,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
739697792,Manokwari2,2013Mantan Wakil Presiden Jusuf Kalla menyebut layak tidaknya Joko Widodo menjadi calon presiden tergantung kinerjanya sebagai Gubern...,8/9/2013 8:30,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-1876923779,SurabayaNih,"2013Anggaran open house di istana negara disebut-sebut menghabiskan dana Rp 1,4 miliar. Mantan Wakil Presiden Jusuf Kalla menyatakan ...",8/9/2013 8:41,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-1922848508,Indopolitica,RT @siigiitt_: Mantan Wakil Presiden Jusuf Kalla mengatakan NasDem dan PDIP cocok untuk melakukan koalisi pada Pemilu 2014 mendatang.,8/9/2013 9:32,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Menara KADIN Jkt,1
486342513,akmaller,"JK: Tak Boleh Paksa Keyakinan Warga Syiah di Sampang: Mantan Wakil Presiden Jusuf Kalla alias JK mengatakan, tidak boleh ada pemaksaan ",8/9/2013 9:34,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Watan Soppeng,0
8428793,akmaller,"Lebaran, Jakob Oetama Silaturahim ke Rumah JK: Tokoh media nasional Jakob Oetama bersilatuhrahim dengan mantan Wakil Presiden Jusuf Kalla ",8/9/2013 9:34,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Watan Soppeng,0
73953178,JokowiPres,RT @Antrasindocorp: JK: Pantas Tidaknya Jokowi Jadi Capres Tergantung Kinerja di Jakarta  Mantan Wakil Presiden Jusuf Kalla menyebut... htt ,8/9/2013 10:01,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
-702954085,Politikhangat,JK: Jokowi layak jadi presiden jika berhasil pimpin Jakarta: Mantan Wakil Presiden Jusuf Kalla (JK) menilai seorang ,8/9/2013 10:05,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,1
340834133,TuitIndonesia,"#TuitIndonesia Jokowi Diusung Sebagai Capres, JK Belum Mau Banyak Komentar #Indonesia #Tuit",8/9/2013 11:52,JK,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",Sosial Media Indonesia,1
-736073766,Jokowi_do2014,"RT @TuitIndonesia: #TuitIndonesia Jokowi Diusung Sebagai Capres, JK Belum Mau Banyak Komentar #Indonesia #Tuit",8/9/2013 11:59,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Kolong Langit,1
-1622929053,akaWongganthenk,@Pak_JK Ma'af lahir dan bathin pak JK ...? ayo maju lagi capres JK indonesia butuh orang yang berani seperti Bapak.....?,8/9/2013 12:09,JK,web,,1
425688257,Denmaskoes,Apapun partainya...presiden prabowo subianto..,8/9/2013 12:34,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta Indonesia,1
1844774178,Prabowo_oke,RT @Denmaskoes: Apapun partainya...presiden prabowo subianto..,8/9/2013 12:41,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Jakarta - Demak,1
1729127898,Politikhangat,JK mengaku belum niat ikut konvensi Demokrat: Mantan Wakil Presiden Jusuf Kalla (JK) mengaku belum berniat mengikuti ,8/9/2013 13:05,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,-1
2090038940,andikaDwibae,"sy Lbih suka capres ''Wiranto & Harry.T'' drpda @farhatabbaslaw krn mrka brkampanye dg mmbntu LNGSUNG rkyat yg mmbuthkan drpd koar2 di twtr,",8/9/2013 13:30,Wiranto,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",INDONESIA,1
1468093739,Politikhangat,"JK katakan, butuh waktu Jokowi jadi capres: Mantan Wakil Presiden Jusuf Kalla menyebut layak tidaknya Joko Widodo ",8/9/2013 13:51,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,-1
-1717059538,PROREPUBLIK,Klw bukan Jokowi siapa yg pantas mnjadi Presiden? Wiranto atau ARB? Atau ada figur bersih lain Can @TrioMacan2000,8/9/2013 13:57,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",JAKARTA,1
-65371087,BronzeProfile,Henky Santhoz A- JK: Remisi adalah Balasan Napi Berkelakuan Baik:  Mantan Wakil Presiden Jusuf Kalla mengatakan tidak b...  BOT TWEET  ,8/9/2013 14:02,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Indonesian,0
-405728984,MPI_OnLine,"@tjahjo_kumolo utk itulah Mas Jokowi harus clearkan Jkt terlebih dulu, nah yg jd isu hangat 2014 Mas yg jelas capres Wiranto, ARB, Prabowo",8/9/2013 14:11,Wiranto,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MASYARAKAT PANCASILA INDONESIA,-1
-1173518556,wahyudi_sudibya,"Katanya 2014 saja ""@Lingga_ringga: Berarti 2019? ""@NewsAggr3gator: Jokowi Layak jd Presiden jk Berhasil Pimpin JKT@fajarprtama86 @Pak_JK""",8/9/2013 15:34,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Di Indonesia,1
209400576,theodorakristen,RT @LionAnhar: Siapa se7 capres dahlan-mahfud md? Yukkkk :),8/9/2013 16:05,Dahlan,web,"Newark, United States",1
-941394656,news_2_SERUMPUN,Calon Besan JK Nongol di Antara Para Elite Parpol: Mantan Wakil Presiden Jusuf Kalla (JK) menjadi magnet bagi para elite partai polit...,8/9/2013 16:55,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Indonesia dan Malaysia,1
-1352625100,BandungGiat,via @OkezoneBandung: #Bandung Calon Besan JK Nongol di Antara Para Elite Parpol - Mantan Wakil Presiden Jusuf Kalla (JK) menjadi magnet... h,8/9/2013 18:44,JK,"<a href=""http://www.GroupTweet.com"" rel=""nofollow"">GroupTweet</a>",Bandung,1
2002278223,news_2_SERUMPUN,JK Masih Bimbang Ikut Konvensi Capres Demokrat: Mantan Wakil Presiden Jusuf Kalla (JK) mengaku sempat diajak berbincang untuk ikut Ko...,8/9/2013 19:40,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Indonesia dan Malaysia,-1
-1687898209,BDGTown,RT @OkezoneBandung: #Bandung JK Masih Bimbang Ikut Konvensi Capres Demokrat - Mantan Wakil Presiden Jusuf Kalla (JK) mengaku sempat di... h ,8/9/2013 20:41,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Bandung - Indonesia,-1
599844230,Indopolitica,RT @BandungPesona: via @OkezoneBandung: #Bandung JK Masih Bimbang Ikut Konvensi Capres Demokrat - Mantan Wakil Presiden Jusuf Kalla (JK) me ,8/9/2013 20:53,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Menara KADIN Jkt,-1
1731604751,TweetnyaWayan_,"Sama pak RT,RW,Lurah,Camat,Presiden,jokowi=))""@vebyadriana: @TweetnyaWayan_ izin sama siapa lu?""",8/9/2013 23:50,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Sebelah Kanan Surga11 :love,0
-470334659,Rizaldidas,"Usul aja, di pemilu 2014 ada capres JK dengan cawapres Dahlan Iskan dari non partai, pasti kepilih deh.",8/10/2013 0:10,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","BSD city, Indonesia",1
-1842585975,IndoBerkicau,"RT @Rizaldidas: Usul aja, di pemilu 2014 ada capres JK dengan cawapres Dahlan Iskan dari non partai, pasti kepilih deh.",8/10/2013 0:17,JK,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Apa kata mereka?,1
-1742885503,MyAngels_MKS,#FactAK @angeelkaramooy 2008. Pernikahan yang juga dihadiri olh Presiden SBY & Wakil Presiden Jusuf Kalla kabarnya menelan biaya Rp2 miliar.,8/10/2013 1:53,JK,web,AngelK Heart,0
-826413444,MyAngels_MKS,"#FactAK @angeelkaramooy slain Presiden SBY dan Wakil Presiden JK, hadir jga pra selebriti Indo yg berbaur ditengah sekitar 4rb tamu undangan",8/10/2013 2:00,JK,web,AngelK Heart,0
2146463894,Tiniiiii_,"Mantan presiden MEGAwati.""@mlestari283: Namanya mega juga, kan sdara, ga kreatip nih :(""",8/10/2013 5:21,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",?26?,0
-217753953,sjamsu_rahardja,"Utk org Jawa, julukan caPres ""ARB"" lebih pas daripada ""Ical""",8/10/2013 5:23,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,0
-1105216814,despar54,J Kalla: Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @kolo_ijo @bertus_Aryadavi @Sunarwidjaja @J4j4nk @wahyudi_sudibya @alankomar_,8/10/2013 7:01,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
88524544,despar54,J Kalla: Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @PaijoKopet @michico_ayano @wakadol2012 @SR_235 @Yettidewi @yusdi_usman @Sarah_Pnd,8/10/2013 7:02,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
595564193,despar54,J Kalla: Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @kolo_ijo @Him_NK @Joenieardie @elang_raya @arie_kungz @didiadinugroho @Arie_D_FoX,8/10/2013 7:02,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
-1786881521,despar54,J Kalla:Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @FemyliaKarina @Qadarrusli14 @soenarto_bre @APjanic_15 @RedRibon_id @rini_atmowiyoto,8/10/2013 7:04,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
62862046,kolo_ijo,RT @despar54: J Kalla: Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @kolo_ijo @bertus_Aryadavi @Sunarwidjaja @J4j4nk @wahyudi_sudibya @a ,8/10/2013 7:09,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",surabaya,1
1740355580,RedRibon_id,RT @despar54: J Kalla:Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @FemyliaKarina @Qadarrusli14 @soenarto_bre @APjanic_15 @RedRibon_id @ ,8/10/2013 7:20,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1
1783683570,JokowiPres,RT @despar54: J Kalla: Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @PaijoKopet @michico_ayano @wakadol2012 @SR_235 @Yettidewi @yusdi_us ,8/10/2013 7:33,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1
1077260174,JokowiPres,RT @despar54: J Kalla: Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @kolo_ijo @Him_NK @Joenieardie @elang_raya @arie_kungz @didiadinugro ,8/10/2013 7:33,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1
